"scenario_dir","Label","CharacterName","ja","ko"
"scenarios_08_02000","08_02110_2940","@列整理担当者","……ふぅ、仕方ありませんね。","……휴, 어쩔 수 없네요."
"scenarios_08_02000","08_02110_2950","@ムーちゃん","では━━","그럼━━"
"scenarios_08_02000","08_02110_2960","@列整理担当者","言いたくはなかったのですが……","말하고 싶지 않았지만……"
"scenarios_08_02000","08_02110_2970","@列整理担当者","貴方、素人ではありませんね？","당신, 초보자는 아니군요?"
"scenarios_08_02000","08_02110_2980","@列整理担当者","一見令嬢のように振る舞ってはいますが、その[滲*にじ]み出る貫禄、まさに百戦錬磨。","겉으론 아가씨처럼 행동하고 있지만, 그 풍겨 나오는 관록, 정말 백전노장."
"scenarios_08_02000","08_02110_2990","@ムーちゃん","な……","뭐……"
"scenarios_08_02000","08_02110_3000","@列整理担当者","残念ですがテスクァ祭に携わり、何百何千という乙女を見てきた私の目は誤魔化せませんよ？","유감이지만 테스크와 축제에 관여하며, 수백 수천 명의 소녀를 봐온 내 눈은 속일 수 없어요?"
"scenarios_08_02000","08_02110_3010","@ムーちゃん","…………","…………"
"scenarios_08_02000","08_02110_3020","@列整理担当者","さあ、次の方。
貴方ですか、いいですねぇ、あふれんばかりの[乙女力*おとめぢから]を感じますよ。","자, 다음 분.
당신인가요, 좋네요. 넘칠 듯한 소녀력을 느낍니다."
"scenarios_08_02000","08_02110_3030","@シーちゃん","えっ、あ、うん……
ええと……
ムーちゃん？","에, 아, 응……
저기……
무쨩?"
"scenarios_08_02000","08_02110_3040","@ウコン","お、おい、大丈夫か。","어, 어이, 괜찮아?"
"scenarios_08_02000","08_02110_3050","@ウコン","ムネチカが固まっちまった。
まあ、百戦錬磨ってのは間違っちゃいないんだよな……別の意味で。","무네치카가 굳어버렸어.
뭐, 백전노장이라는 건 틀린 말은 아니지…… 다른 의미로."
"scenarios_08_02000","08_02110_3060","@ハル","ヤベェよ、気の毒すぎてからかえねぇ。","큰일이야, 너무 불쌍해서 놀릴 수가 없어."
"scenarios_08_02000","08_02110_3070","@サコン","う、うむ……
[儂*ワシ]等は何も見なかった、聞かなかった、ぢゃ。","으, 으음……
나는 아무것도 못 봤고, 못 들었고, 그래."
"scenarios_08_02000","08_02110_3080","@ハル","な、なぁ……モフモフするか？
今日は特別に好きなだけモフモフしていいんだぞ。","저, 저기……모프모프 할래?
오늘은 특별히 원하는 만큼 모프모프 해도 돼."
"scenarios_08_02000","08_02110_3090","@サコン","ほ、ほれ、{d015600}ダンゴ{d-1}を買ってきたぞい。
好きじゃろ？　たんと喰え。","자, 자, {d015600}경단{d-1}을 사 왔다.
좋아하지? 많이 먹어."
"scenarios_08_02000","08_02110_3100","@ムーちゃん","…………","…………"
"scenarios_08_02000","08_02110_3110","@ムーちゃん","小生に優しくするなァ━━","나한테 다정하게 굴지 마──"
"scenarios_08_02000","08_02110_3120","@シーちゃん","あっ、ムネ━━
ムーちゃん！","앗, 무네━━
무쨩!"
"scenarios_08_02000","08_02110_3130","@ウコン","あそこでトドメを刺すとか、お前等鬼か……","저기서 마무리까지 하다니, 너희들 악마냐……"
"scenarios_08_02000","08_02110_3140","@サコン","ち、違うぞ、[儂*ワシ]はただ優しくしてやろうとだな。","아, 아니야, 나는 그냥 다정하게 해주려고……"
"scenarios_08_02000","08_02110_3150","@ハル","そ、そうだぞ。","그, 그래."
"scenarios_08_02000","08_02110_3160","@アシュタ","何騒いでるのよ……アンタ達……","뭐가 시끄러운 거야……너희들……"
"scenarios_08_02000","08_02110_3170","@イシネン","おや、これは可愛らしいお嬢さん。
さあ、お嬢さんの番ですよ。","어머, 귀여운 아가씨로구나.
자, 아가씨 차례예요."
"scenarios_08_02000","08_02110_3180","@イシネン","触れてみて下さい。","만져보세요."
"scenarios_08_02000","08_02110_3190","@アシュタ","ねえ、妹と一緒にやっていい？","저기, 동생이랑 같이 해도 돼?"
"scenarios_08_02000","08_02110_3200","@イシネン","おや、そちらのお二人はご姉妹ですかな？
姉……ではなく妹さんですか？","어머, 두 분은 자매이신가요?
언니……가 아니라 동생이신가요?"
"scenarios_08_02000","08_02110_3210","@アシュタ","……あ？","……어?"
"scenarios_08_02000","08_02110_3220","@イシネン","い、いえ、何でもありません。
二人一緒にですね。もちろん構いませんとも。","아, 아니에요, 아무것도 아닙니다.
두 분이 함께 말씀이시죠. 물론 괜찮습니다."
"scenarios_08_02000","08_02110_3230","@イシネン","今年は不作ですからな。
このままでは[巫*カムナギ]が……","올해는 흉작이거든요.
이대로라면 카무나기가……"
"scenarios_08_02000","08_02110_3240","@アシュタ","そう？
じゃあお言葉に甘えさせてもらうわね。
ナーヴァ、せ～の、で触るわよ。","그래?
그럼 네 말에 기대 좀 해볼게.
나바, 하나, 둘, 셋, 하고 만질 거야."
"scenarios_08_02000","08_02110_3250","@ナーヴァ","ねぇ、お姉ちゃん。","저기, 언니."
"scenarios_08_02000","08_02110_3260","@アシュタ","判ってるわよ。
ウコンってヒトのことでしょ？","알고 있어.
우콘이라는 사람 말하는 거지?"
"scenarios_08_02000","08_02110_3270","@アシュタ","後で一緒に考えて上げるから、今はこっちに集中。","나중에 같이 생각해줄 테니까, 지금은 여기에 집중해."
"scenarios_08_02000","08_02110_3280","@アシュタ","うまく光らせることが出来たら賞金ガッポリなんだから。","잘 빛나게 하면 상금이 잔뜩 나온다니까."
"scenarios_08_02000","08_02110_3290","@アシュタ","そしたら美味しいゴハンに御菓子が食べ放題━━","그러면 맛있는 밥에 과자도 마음껏 먹을 수 있고━━"
"scenarios_08_02000","08_02110_3300","@ナーヴァ","はやく、早くやろうよっ。
これに触ればいいんだよね？","빨리, 빨리 하자!
이거 만지면 되는 거지?"
"scenarios_08_02000","08_02110_3310","@アシュタ","……時々、アンタの将来が心配になるわ。","……가끔 네 미래가 걱정돼."
"scenarios_08_02000","08_02110_3320","@アシュタ","じゃあ行くわよ。","그럼 간다."
"scenarios_08_02000","08_02110_3330","@アシュタ・ナーヴァ","せ～の━━","하나, 둘, 셋━━"
"scenarios_08_02000","08_02110_3340","@イシネン","…………","…………"
"scenarios_08_02000","08_02110_3350","@イシネン","こ、このような輝きは初めてだ……！","이, 이런 빛은 처음이야……!"
"scenarios_08_02000","08_02110_3360","@イシネン","いや……しかし、まさかそんな……
[鴉*カラス]の囁きは[真実*まこと]であったと言うのか……！","아니……하지만, 설마 그런……
까마귀의 속삭임이 진실이었다는 건가……!"
"scenarios_08_02000","08_02110_3370","@ウコン","（[鴉*カラス]？
　今、[鴉*カラス]と言ったか……？）","（까마귀?
　지금, 까마귀라고 했나……?）"
"scenarios_08_02000","08_02110_3380","@イシネン","こ、この姉妹こそ選ばれし御方、テスクァの[巫*カムナギ]ィ！","이, 이 자매야말로 선택받은 분, 테스크아의 카무나기이이!"
"scenarios_08_02000","08_02110_3390","@ウコン","（そんなはずは無いな。
　少し疑りすぎか……）","（그럴 리가 없지.
　조금 의심이 심했나……）"
"scenarios_08_02000","08_02110_3400","@イシネン","これを祝して祭りでの飲食はすべて、タダと、タダとさせていただきますぞ！","이것을 기념하여 축제에서의 음식과 음료는 모두, 공짜로, 공짜로 드리겠습니다!"
"scenarios_08_02000","08_02110_3410","@ハル","なんと、タダ飯とな？","뭐라고, 공짜 밥이라고?"
"scenarios_08_02000","08_02110_3420","@ナーヴァ","お姉ちゃん、タダだってタダ！","언니, 공짜래, 공짜!"
"scenarios_08_02000","08_02110_3430","@アシュタ","も、もしかして当たっちゃったの？
金銀財宝？","혹, 혹시 맞춘 거야?
금은보화?"
"scenarios_08_02000","08_02110_3440","@アシュタ","お、おおお落ち着きなさい、乙女たるものこんなことでは動揺しないものよ。","자, 자자자 진정해, 아가씨라면 이런 일로 동요하지 않는 거야."
"scenarios_08_02000","08_02110_3450","@イシネン","さあ[巫*カムナギ]様、御輿にお乗り下さい！
[宴*うたげ]ですぞ！","자, 카무나기님, 가마에 올라주십시오!
연회입니다!"
"scenarios_08_02000","08_02110_3460","@アシュタ","え？
あ、ちょっと━━","네?
아, 잠깐━━"
"scenarios_08_02000","08_02110_3470","@皆","そいやそいやそいや！","소이야 소이야 소이야!"
"scenarios_08_02000","08_02110_3480","@シーちゃん","…………あれ？
ねえ、わたしの番は？","…………어라?
저기, 내 차례는?"
"scenarios_08_02000","08_02110_3490","@Narration","数日後━━","며칠 후━━"
"scenarios_08_02000","08_02110_3500","@サコン","ふむ？
もう終わってしまったのか。
祭りの後は何故こうも寂しいものかの……","흠?
벌써 끝나버렸나.
축제가 끝나면 왜 이렇게 쓸쓸한 걸까……"
"scenarios_08_02000","08_02110_3510","@シーちゃん","あの二人が選ばれて、イシネンさん達大騒ぎだったね。","그 두 사람이 뽑혀서, 이시넨 씨 일행이 엄청 소란스러웠지."
"scenarios_08_02000","08_02110_3520","@ムーちゃん","アシュタさんとナーヴァさんは、まだ[饗*もてなし]を受けてるのかしら。","아슈타 씨랑 나바 씨는 아직 대접을 받고 있는 걸까."
"scenarios_08_02000","08_02110_3530","@シーちゃん","いいなぁ。
豪華賞品って何だったんだろう？","부럽다.
호화 상품이 뭐였는지 궁금한데?"
"scenarios_08_02000","08_02110_3540","@ハル","いい加減諦めろって。
列に並べただけ━━おっと、ヤベ。","이제 그만 포기해.
줄만 섰을 뿐이잖아━━어, 큰일."
"scenarios_08_02000","08_02110_3550","@ムーちゃん","今何かおっしゃいまして？","지금 뭐라고 하셨나요?"
"scenarios_08_02000","08_02110_3560","@ハル","い、いえ、何も……無いです、ハイ。
な、ウコン。","아, 아니요, 아무것도……없어요, 네.
저, 우콘."
"scenarios_08_02000","08_02110_3570","@ウコン","………","………"
"scenarios_08_02000","08_02110_3580","@ハル","ウコン？","우콘?"
"scenarios_08_02000","08_02110_3590","@ウコン","（祭の裏で数日調査したが、葬儀や[朱*しゅ]の件に関して
　手掛かりは何も得られなかった）","（축제 뒤에서 며칠 조사했지만, 장례나 주의 건에 관해
　아무런 단서도 얻지 못했다）"
"scenarios_08_02000","08_02110_3600","@ウコン","（このテスクァ祭で使われたという形跡も特に見当た
　らない。だとしたら……）","（이 테스크아 축제에서 사용된 흔적도 딱히 보이지 않
　는다. 그렇다면……）"
"scenarios_08_02000","08_02110_3610","@ハル","おーい、ウコン？
どうした、ウコン。","어이, 우콘?
왜 그래, 우콘."
"scenarios_08_02000","08_02110_3620","@ウコン","……ああ、すまん。","……아, 미안."
"scenarios_08_02000","08_02110_3630","@ハル","何だよ、難しい顔して。","왜 그래, 그렇게 심각한 얼굴로."
"scenarios_08_02000","08_02110_3640","@ウコン","いや、な。
結局、手掛かりになりそうな物は何もなかったなと。","아니, 그냥.
결국 단서가 될 만한 건 아무것도 없었다 싶어서."
"scenarios_08_02000","08_02110_3650","@シーちゃん","そう言われると、お祭りの間、特に変なことはなかったね。","그렇게 말하니, 축제 동안엔 딱히 이상한 일도 없었지."
"scenarios_08_02000","08_02110_3660","@ハル","確かにな。
かと言って、一軒一軒忍び込んで、全ての家や建物を調べるわけにもいかんだろう。","확실히 그렇지.
그렇다고 해서, 집집마다 몰래 들어가서 모든 집이나 건물을 조사할 수도 없고."
"scenarios_08_02000","08_02110_3670","@サコン","それに、余り聞き込みをしすぎるのもまずいしのぅ。
儂らの行動が怪しまれる。","게다가, 너무 많이 캐묻는 것도 곤란하지.
우리 행동이 수상하게 보일 거야."
